  AM-MEL-046 | annual=4/4,11/30,12/30 | monthly=4 | rows=15
  GZ-MEL-137 | annual=4/4,11/30,12/30 | monthly=4 | rows=15
  AM-MEL-049 | annual=4/23,8/6 | monthly=23 | rows=13
  GZ-MEL-064 | annual=4/23,8/6 | monthly=23 | rows=13
  AM-MEL-054 | annual=4/12 | monthly=12 | rows=12
  AM-MEL-055 | annual=4/12 | monthly=12 | rows=12
  GZ-MEL-085 | annual=4/12 | monthly=12 | rows=12
  GZ-MEL-086 | annual=4/12 | monthly=12 | rows=12
  AM-MEL-062 | annual=4/3 | monthly=3 | rows=13
  GZ-MEL-106 | annual=4/3 | monthly=3 | rows=13
  AM-ZNA-002 | annual=3/4,5/26 | monthly=- | rows=2
  AM-ZNA-003 | annual=11/5,12/15 | monthly=- | rows=2
  GZ-GDL-032 | annual=11/5,12/15 | monthly=- | rows=2
  GZ-MEL-023 | annual=11/5,12/15 | monthly=- | rows=2

ORIGINAL DB BEFORE WRITE
  size: 57786368
  mappings: 811
  ALWAYS: 0

WORKING COPY BEFORE INSERT
  mappings: 3278
  existing rows for this batch: 2424
  baseline without this batch: 854
  ALWAYS: 43
  books: 415
  calendar_days: 366

INSERT SUMMARY
  mappings before: 3278
  deleted leftover rows for these book_id values: 2424
  inserted rows: 2424
  mappings after: 3278
  expected after: 3278

NOTES COUNTS AFTER
  MONTHLY: 2427
  ANNUAL: 461
  ANNUAL+MONTHLY: 347
  ALWAYS: 43

ROW COUNT PER INSERTED book_id
  PASS AM-DIR-001: 12/12
  PASS AM-MEL-038: 12/12
  PASS GZ-MEL-125: 12/12
  PASS GZ-MEL-126: 12/12
  PASS AM-DRS-003: 17/17
  PASS AM-MEL-050: 17/17
  PASS GZ-DRS-010: 17/17
  PASS GZ-MEL-013: 17/17
  PASS GZ-MEL-014: 17/17
  PASS AM-DRS-004: 12/12
  PASS AM-MEL-034: 12/12
  PASS AM-MEL-035: 12/12
  PASS AM-MIK-001: 12/12
  PASS GZ-DRS-005: 12/12
  PASS GZ-MEL-001: 12/12
  PASS GZ-MEL-027: 12/12
  PASS GZ-MEL-028: 12/12
  PASS AM-DRS-006: 13/13
  PASS GZ-DRS-001: 13/13
  PASS GZ-MEL-011: 13/13
  PASS GZ-MEL-012: 13/13
  PASS AM-DRS-009: 13/13
  PASS AM-MEL-006: 13/13
  PASS AM-MEL-041: 13/13
  PASS GZ-DRS-008: 13/13
  PASS GZ-MEL-004: 13/13
  PASS GZ-MEL-005: 13/13
  PASS GZ-MEL-165: 13/13
  PASS AM-DRS-010: 14/14
  PASS AM-MEL-014: 14/14
  PASS GZ-DRS-003: 14/14
  PASS GZ-MEL-007: 14/14
  PASS AM-GDL-001: 12/12
  PASS GZ-GDL-007: 12/12
  PASS GZ-MEL-123: 12/12
  PASS AM-GDL-002: 2/2
  PASS AM-GDL-003: 2/2
  PASS AM-GDL-004: 14/14
  PASS AM-MEL-057: 14/14
  PASS AM-MEL-058: 14/14
  PASS GZ-MEL-068: 14/14
  PASS GZ-MEL-069: 14/14
  PASS GZ-MEL-092: 14/14
  PASS AM-GDL-005: 13/13
  PASS GZ-GDL-019: 13/13
  PASS GZ-MEL-143: 13/13
  PASS AM-GDL-007: 15/15
  PASS GZ-MEL-151: 15/15
  PASS GZ-MEL-152: 15/15
  PASS AM-GDL-008: 15/15
  PASS GZ-GDL-033: 15/15
  PASS GZ-MEL-042: 15/15
  PASS AM-LAH-001: 14/14
  PASS AM-MEL-008: 14/14
  PASS AM-MEL-009: 14/14
  PASS AM-MEL-064: 14/14
  PASS AM-RAY-001: 14/14
  PASS AM-TAM-002: 14/14
  PASS GZ-ETA-001: 14/14
  PASS GZ-LAH-001: 14/14
  PASS GZ-MEL-002: 14/14
  PASS GZ-MEL-031: 14/14
  PASS GZ-MEL-032: 14/14
  PASS GZ-MEL-161: 14/14
  PASS GZ-TAM-001: 14/14
  PASS TI-RAY-001: 14/14
  PASS AM-MEL-002: 12/12
  PASS AM-TAM-001: 12/12
  PASS GZ-MEL-131: 12/12
  PASS GZ-MEL-132: 12/12
  PASS GZ-MZM-001: 12/12
  PASS GZ-MZM-002: 12/12
  PASS GZ-MZM-003: 12/12
  PASS GZ-TAM-002: 12/12
  PASS TI-TAM-001: 12/12
  PASS AM-GDL-018: 15/15
  PASS AM-MEL-051: 15/15
  PASS AM-MEL-065: 15/15
  PASS AM-MEL-066: 15/15
  PASS AM-MEL-067: 15/15
  PASS AM-SIB-001: 15/15
  PASS GZ-GDL-014: 15/15
  PASS GZ-MEL-036: 15/15
  PASS GZ-MEL-065: 15/15
  PASS GZ-MEL-154: 15/15
  PASS GZ-MEL-155: 15/15
  PASS AM-GDL-013: 16/16
  PASS AM-MEL-016: 16/16
  PASS AM-MEL-047: 16/16
  PASS GZ-MEL-061: 16/16
  PASS GZ-MEL-062: 16/16
  PASS GZ-MEL-149: 16/16
  PASS GZ-MEL-150: 16/16
  PASS AM-GDL-009: 14/14
  PASS AM-MEL-045: 14/14
  PASS GZ-GDL-022: 14/14
  PASS GZ-MEL-016: 14/14
  PASS GZ-MEL-017: 14/14
  PASS AM-GDL-015: 12/12
  PASS GZ-GDL-002: 12/12
  PASS GZ-MEL-039: 12/12
  PASS AM-GDL-030: 26/26
  PASS GZ-GDL-030: 26/26
  PASS GZ-GDL-031: 26/26
  PASS GZ-MEL-040: 26/26
  PASS AM-GDL-014: 12/12
  PASS GZ-GDL-006: 12/12
  PASS GZ-MEL-136: 12/12
  PASS TI-GDL-002: 12/12
  PASS AM-GDL-012: 12/12
  PASS AM-MEL-061: 12/12
  PASS GZ-GDL-004: 12/12
  PASS GZ-MEL-105: 12/12
  PASS TI-GDL-001: 12/12
  PASS AM-GDL-023: 13/13
  PASS AM-MEL-015: 13/13
  PASS GZ-MEL-043: 13/13
  PASS GZ-MEL-054: 13/13
  PASS AM-GDL-028: 13/13
  PASS GZ-GDL-024: 13/13
  PASS GZ-MEL-128: 13/13
  PASS AM-GDL-019: 13/13
  PASS AM-MEL-023: 13/13
  PASS GZ-MEL-127: 13/13
  PASS AM-GDL-011: 13/13
  PASS GZ-GDL-015: 13/13
  PASS GZ-MEL-121: 13/13
  PASS AM-GDL-021: 12/12
  PASS GZ-GDL-016: 12/12
  PASS AM-GDL-016: 12/12
  PASS GZ-MEL-073: 12/12
  PASS AM-GDL-025: 12/12
  PASS GZ-GDL-008: 12/12
  PASS AM-GDL-020: 12/12
  PASS GZ-GDL-003: 12/12
  PASS AM-MEL-005: 16/16
  PASS GZ-MEL-026: 16/16
  PASS GZ-HIB-001: 12/12
  PASS AM-GDL-017: 12/12
  PASS AM-GDL-027: 1/1
  PASS AM-GDL-010: 2/2
  PASS AM-MEL-013: 12/12
  PASS GZ-MEL-052: 12/12
  PASS AM-MEL-017: 12/12
  PASS GZ-MEL-159: 12/12
  PASS AM-MEL-018: 12/12
  PASS GZ-MEL-066: 12/12
  PASS AM-MEL-021: 14/14
  PASS AM-MEL-022: 13/13
  PASS GZ-MEL-124: 13/13
